recipe_id,item_id,qty
818d497f-edd6-4979-9f54-2b37f5f5ef25,bcd182d6-9b29-468e-863c-a86260afe024,4
f2cac737-3fea-42f1-b68a-2bd52084401e,94cc04ea-d7c0-4710-9515-2f89336c6a13,1
f2cac737-3fea-42f1-b68a-2bd52084401e,2ecbc6f2-fcab-495a-9993-3d13a5b74ce6,2
f2cac737-3fea-42f1-b68a-2bd52084401e,84615652-b3f3-4ca4-8bc8-deb40dc99378,2
90778ab5-2a41-4810-b9de-2c8117b8e2da,1c902da4-c3dc-4344-9346-3e38d6831423,2
90778ab5-2a41-4810-b9de-2c8117b8e2da,61883981-e6db-4222-9848-a47e4d8a9a42,2
100e0cec-6b18-449c-beab-2f258f7036a0,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,8
100e0cec-6b18-449c-beab-2f258f7036a0,36414df4-a4bf-4b8c-9743-9232a1cc91e7,4
100e0cec-6b18-449c-beab-2f258f7036a0,c6387e20-a924-4c96-88bb-b1d8996019a9,1
100e0cec-6b18-449c-beab-2f258f7036a0,194ff4a4-bc86-4a35-978c-e71684f8369d,4
efc20044-7646-4781-ad8f-2f27f92177a8,1c902da4-c3dc-4344-9346-3e38d6831423,1
edf2f4f3-3f73-4cd0-9a66-2f73113c6e09,1c902da4-c3dc-4344-9346-3e38d6831423,12
edf2f4f3-3f73-4cd0-9a66-2f73113c6e09,9ac22396-b0fe-47ab-b8d3-9a85d9c940db,1
edf2f4f3-3f73-4cd0-9a66-2f73113c6e09,7d009f53-2839-4161-a47d-fa80465ba7bb,2
24f201c8-6f40-41a3-becd-30f3b856490d,2786ff93-c583-46eb-b512-5467f64f5087,1
24f201c8-6f40-41a3-becd-30f3b856490d,a4691cce-4e3b-49d4-83fb-88b741323185,3
24f201c8-6f40-41a3-becd-30f3b856490d,bcd182d6-9b29-468e-863c-a86260afe024,6
b472fc42-f628-4b9e-8b3c-315e95b1de31,fb59bf6c-d918-4346-8ab2-d619b79e9875,3
87902537-dc35-4223-ab33-33de4eac63d5,7a72aa5f-92f0-4f6a-8e48-1abe5c1f6850,3
87902537-dc35-4223-ab33-33de4eac63d5,94cc04ea-d7c0-4710-9515-2f89336c6a13,1
87902537-dc35-4223-ab33-33de4eac63d5,bcd182d6-9b29-468e-863c-a86260afe024,6
e827bf53-d9b0-455c-9e95-38e9b0deb92d,b07b2f1d-3bd7-486d-b507-14e6ebf532e3,1
e827bf53-d9b0-455c-9e95-38e9b0deb92d,fd5c51e2-5009-460c-9e08-b37bd1cc7b34,30
e827bf53-d9b0-455c-9e95-38e9b0deb92d,6ac376cc-0102-4ad0-bb4b-b9fc521c879b,10
e827bf53-d9b0-455c-9e95-38e9b0deb92d,e02bb881-f09a-44cc-bb85-dd0d1fa8334d,4
edadfe76-3a11-48ad-b336-39b06e2a8e23,a9fbe6ff-37fc-4433-be60-34e4154ee85c,1
edadfe76-3a11-48ad-b336-39b06e2a8e23,3f3c2f5d-820a-4d31-9585-e4ffb9212c2b,3
264e68d6-7ff4-4616-b87b-39c6237926c1,a83c0816-f2db-432b-b538-8fbee3baea43,1
264e68d6-7ff4-4616-b87b-39c6237926c1,7d009f53-2839-4161-a47d-fa80465ba7bb,1
198608a9-4b1b-49d9-bf25-3ae4cb93e1fe,ad923865-d6aa-4b66-970c-07bdd9843430,1
198608a9-4b1b-49d9-bf25-3ae4cb93e1fe,c6387e20-a924-4c96-88bb-b1d8996019a9,4
198608a9-4b1b-49d9-bf25-3ae4cb93e1fe,7d009f53-2839-4161-a47d-fa80465ba7bb,8
304652f0-0017-4977-8cba-3bd155324f7c,e56e407e-4274-41ab-a553-1a8f2d1db525,2
304652f0-0017-4977-8cba-3bd155324f7c,b97fd052-5166-4f11-ac42-48703d3d59f6,3
304652f0-0017-4977-8cba-3bd155324f7c,61883981-e6db-4222-9848-a47e4d8a9a42,1
89358222-f533-482f-a49d-3ce0881c52e6,8b85557c-ab90-4a96-b472-226eddb443a6,15
89358222-f533-482f-a49d-3ce0881c52e6,4d941e6a-ba1f-4237-8429-27c0bda34909,5
89358222-f533-482f-a49d-3ce0881c52e6,95d1aa6a-6a34-424a-ad4a-90bd10b9428e,1
89358222-f533-482f-a49d-3ce0881c52e6,071cb884-19be-40bd-8e19-efc17ba33da1,4
032e8717-83e6-4f1a-b672-3d824b24ceb1,bcd182d6-9b29-468e-863c-a86260afe024,8
032e8717-83e6-4f1a-b672-3d824b24ceb1,c6387e20-a924-4c96-88bb-b1d8996019a9,4
032e8717-83e6-4f1a-b672-3d824b24ceb1,3f3c2f5d-820a-4d31-9585-e4ffb9212c2b,4
5c959011-5d91-48ef-9735-3e26cfaf4d9c,4d941e6a-ba1f-4237-8429-27c0bda34909,20
5c959011-5d91-48ef-9735-3e26cfaf4d9c,94cc04ea-d7c0-4710-9515-2f89336c6a13,25
5c959011-5d91-48ef-9735-3e26cfaf4d9c,e528abd5-f5ba-4c2a-8f93-6efca57a58b8,20
5c959011-5d91-48ef-9735-3e26cfaf4d9c,c6387e20-a924-4c96-88bb-b1d8996019a9,8
5c959011-5d91-48ef-9735-3e26cfaf4d9c,7d009f53-2839-4161-a47d-fa80465ba7bb,10
26aea9bb-5592-411c-a38c-40241d48bab2,49c8f229-3492-43d6-92ba-26a05cffaf8b,1
26aea9bb-5592-411c-a38c-40241d48bab2,b9e847b6-9315-41b0-8495-9cec31e5923b,2
26aea9bb-5592-411c-a38c-40241d48bab2,17eda6c7-408e-4172-b075-da49788c9701,1
1bda36fb-fb45-4c43-a9c9-41bd01add44d,74565519-368f-4ceb-86a2-9dc508f35941,1
41716a64-6fa3-480a-9aa7-41d235b8acee,264c3a0b-c60d-4947-9406-193d5e09123f,20
41716a64-6fa3-480a-9aa7-41d235b8acee,4d941e6a-ba1f-4237-8429-27c0bda34909,30
41716a64-6fa3-480a-9aa7-41d235b8acee,e528abd5-f5ba-4c2a-8f93-6efca57a58b8,80
41716a64-6fa3-480a-9aa7-41d235b8acee,e02bb881-f09a-44cc-bb85-dd0d1fa8334d,10
06c5054d-8a9a-4053-9ed2-427a5f70460f,ed903d52-1782-48be-a227-c2be35ec47e2,2
49cfc46f-4869-4a74-874e-42c13b45be9a,ce2f1343-ab65-4921-89dd-5755027a3f3b,4
49cfc46f-4869-4a74-874e-42c13b45be9a,aadbf045-5c7f-4dc4-9dc3-577a6660fb98,2
49cfc46f-4869-4a74-874e-42c13b45be9a,e02bb881-f09a-44cc-bb85-dd0d1fa8334d,2
d9c8d1e2-80b2-4c69-86f1-4339154050b4,6cd9a207-ffa4-4c33-a839-65ef7c1af70e,2
a766e073-31e4-4689-80f6-4621a32c7acf,c6387e20-a924-4c96-88bb-b1d8996019a9,2
a766e073-31e4-4689-80f6-4621a32c7acf,071cb884-19be-40bd-8e19-efc17ba33da1,2
45d04609-d89c-497e-8100-4a82b5fd6516,4d941e6a-ba1f-4237-8429-27c0bda34909,3
45d04609-d89c-497e-8100-4a82b5fd6516,c6387e20-a924-4c96-88bb-b1d8996019a9,3
45d04609-d89c-497e-8100-4a82b5fd6516,53b5f403-7d85-42e0-8eba-cbe2b43192cf,3
fbe539a0-845e-4959-800b-4aeb925f25c5,94cc04ea-d7c0-4710-9515-2f89336c6a13,10
fbe539a0-845e-4959-800b-4aeb925f25c5,e528abd5-f5ba-4c2a-8f93-6efca57a58b8,12
fbe539a0-845e-4959-800b-4aeb925f25c5,f31478e4-42fd-435d-a566-8879062e370f,8
fbe539a0-845e-4959-800b-4aeb925f25c5,c6387e20-a924-4c96-88bb-b1d8996019a9,4
71ce215d-6a15-4c53-b46a-4c707c38475d,851d844d-665d-43c7-a1db-0520217763a4,6
71ce215d-6a15-4c53-b46a-4c707c38475d,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,12
71ce215d-6a15-4c53-b46a-4c707c38475d,36414df4-a4bf-4b8c-9743-9232a1cc91e7,12
71ce215d-6a15-4c53-b46a-4c707c38475d,3f3c2f5d-820a-4d31-9585-e4ffb9212c2b,4
675db8ac-6be1-47ac-bcf2-4c8a395cac7b,851d844d-665d-43c7-a1db-0520217763a4,2
675db8ac-6be1-47ac-bcf2-4c8a395cac7b,c871ea93-c6fc-424a-b966-0a484edf7a24,1
675db8ac-6be1-47ac-bcf2-4c8a395cac7b,bcd182d6-9b29-468e-863c-a86260afe024,3
675db8ac-6be1-47ac-bcf2-4c8a395cac7b,3f3c2f5d-820a-4d31-9585-e4ffb9212c2b,1
3fc7f1fe-eea8-482d-9d3f-4ded02328797,851d844d-665d-43c7-a1db-0520217763a4,4
3fc7f1fe-eea8-482d-9d3f-4ded02328797,2786ff93-c583-46eb-b512-5467f64f5087,8
3fc7f1fe-eea8-482d-9d3f-4ded02328797,bcd182d6-9b29-468e-863c-a86260afe024,4
25b23338-71b4-435a-95f4-4e0bc643e6a7,264c3a0b-c60d-4947-9406-193d5e09123f,1
993a4621-565f-4d11-bbff-53fef321c597,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,8
993a4621-565f-4d11-bbff-53fef321c597,36414df4-a4bf-4b8c-9743-9232a1cc91e7,8
2af03750-ef87-470d-aad4-54eafe268c9e,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,2
2af03750-ef87-470d-aad4-54eafe268c9e,fb59bf6c-d918-4346-8ab2-d619b79e9875,3
0eb933ef-65e7-41c7-be22-554f416d4aad,c30349c5-ed03-4b87-8bb5-9dd4dc9e8eb1,1
0eb933ef-65e7-41c7-be22-554f416d4aad,c6387e20-a924-4c96-88bb-b1d8996019a9,1
971c33d1-3ae4-4fce-9154-556e5b630fe8,851d844d-665d-43c7-a1db-0520217763a4,2
971c33d1-3ae4-4fce-9154-556e5b630fe8,2786ff93-c583-46eb-b512-5467f64f5087,8
971c33d1-3ae4-4fce-9154-556e5b630fe8,a4691cce-4e3b-49d4-83fb-88b741323185,4
971c33d1-3ae4-4fce-9154-556e5b630fe8,bcd182d6-9b29-468e-863c-a86260afe024,8
34ca2cb2-18f7-46ac-85b3-572c52dbf660,94cc04ea-d7c0-4710-9515-2f89336c6a13,10
34ca2cb2-18f7-46ac-85b3-572c52dbf660,e528abd5-f5ba-4c2a-8f93-6efca57a58b8,20
34ca2cb2-18f7-46ac-85b3-572c52dbf660,c6387e20-a924-4c96-88bb-b1d8996019a9,5
34ca2cb2-18f7-46ac-85b3-572c52dbf660,84615652-b3f3-4ca4-8bc8-deb40dc99378,10
34ca2cb2-18f7-46ac-85b3-572c52dbf660,3f3c2f5d-820a-4d31-9585-e4ffb9212c2b,5
804be0bb-c009-489e-81c0-588a624ddefd,e528abd5-f5ba-4c2a-8f93-6efca57a58b8,3
804be0bb-c009-489e-81c0-588a624ddefd,314b6f92-180c-499f-8970-a4e19a60fefd,2
804be0bb-c009-489e-81c0-588a624ddefd,22035b43-b277-4241-b0a0-cf9253acaa6f,1
bb5b0d98-d54a-4106-b0fb-59807a2ced15,1c902da4-c3dc-4344-9346-3e38d6831423,2
bb5b0d98-d54a-4106-b0fb-59807a2ced15,17eda6c7-408e-4172-b075-da49788c9701,1
79a8ab8c-508b-4f06-a854-604fce3c81fe,0ad4ebb9-3f1b-473e-95b1-9a82639dad18,2
a6235833-3eb5-4cfb-881b-6096c460c6e3,851d844d-665d-43c7-a1db-0520217763a4,1
a6235833-3eb5-4cfb-881b-6096c460c6e3,f619ba41-ad92-47ca-bbbf-45434e7884ae,1
605dadaf-84b3-4c3c-809c-6102c8256d27,bcd182d6-9b29-468e-863c-a86260afe024,2
605dadaf-84b3-4c3c-809c-6102c8256d27,fb59bf6c-d918-4346-8ab2-d619b79e9875,1
0f6211b7-f60f-4484-b299-618e71485007,7a72aa5f-92f0-4f6a-8e48-1abe5c1f6850,6
0f6211b7-f60f-4484-b299-618e71485007,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,12
0f6211b7-f60f-4484-b299-618e71485007,97abe518-6c47-420e-8d41-a7bb391b4d6a,2
37944303-a82c-4a74-91c8-62788479da7a,bd889b14-c1be-432d-9761-6ec6bd138c22,1
37944303-a82c-4a74-91c8-62788479da7a,fd5c51e2-5009-460c-9e08-b37bd1cc7b34,30
37944303-a82c-4a74-91c8-62788479da7a,e02bb881-f09a-44cc-bb85-dd0d1fa8334d,4
37944303-a82c-4a74-91c8-62788479da7a,2351b5c4-b3db-4940-be94-edd4070e0464,10
bc4291a6-c601-4f85-8e64-64cf1d708afb,790a5ea3-1e6e-4ae1-8ab3-01a173230d53,1
eabc7e21-fdee-487a-9cb5-670484dce987,1c902da4-c3dc-4344-9346-3e38d6831423,12
eabc7e21-fdee-487a-9cb5-670484dce987,e528abd5-f5ba-4c2a-8f93-6efca57a58b8,1
eabc7e21-fdee-487a-9cb5-670484dce987,4ff803f6-9526-4b40-bb69-943b7de4dccf,12
eabc7e21-fdee-487a-9cb5-670484dce987,5b407dea-ff23-47a4-8acf-cae5f2c44b55,1
63d1a896-0fb0-4a72-8c5b-6836616b84dd,73800c5f-58ef-4ecd-b49b-73efd6fc832f,1
f5639710-38f8-4c25-84f7-68c8faea0943,851d844d-665d-43c7-a1db-0520217763a4,12
f5639710-38f8-4c25-84f7-68c8faea0943,9f06b031-85cd-45d1-9b7b-46b382d63f9a,6
f5639710-38f8-4c25-84f7-68c8faea0943,666a90d9-a71a-41ee-8aa1-6d05dea8b450,6
f5639710-38f8-4c25-84f7-68c8faea0943,bcd182d6-9b29-468e-863c-a86260afe024,8
3ae33a4f-c9d0-4668-a35f-6a29a6667a1a,32861747-4cd2-4d06-89a7-ade8375a9aef,1
58399417-4d62-475a-ac73-6bfbcef85a2a,4bbc87f7-a025-4741-947f-375d53d75031,10
58399417-4d62-475a-ac73-6bfbcef85a2a,c30349c5-ed03-4b87-8bb5-9dd4dc9e8eb1,2
58399417-4d62-475a-ac73-6bfbcef85a2a,bcd182d6-9b29-468e-863c-a86260afe024,2
4a923fe0-ca60-4500-8c4d-6c3f2c4a662e,2786ff93-c583-46eb-b512-5467f64f5087,4
4a923fe0-ca60-4500-8c4d-6c3f2c4a662e,a4691cce-4e3b-49d4-83fb-88b741323185,4
4a923fe0-ca60-4500-8c4d-6c3f2c4a662e,36414df4-a4bf-4b8c-9743-9232a1cc91e7,4
4a923fe0-ca60-4500-8c4d-6c3f2c4a662e,bcd182d6-9b29-468e-863c-a86260afe024,10
46d82234-a9fe-4943-a2bc-7138e4f02949,851d844d-665d-43c7-a1db-0520217763a4,4
46d82234-a9fe-4943-a2bc-7138e4f02949,a4691cce-4e3b-49d4-83fb-88b741323185,4
46d82234-a9fe-4943-a2bc-7138e4f02949,bcd182d6-9b29-468e-863c-a86260afe024,8
46d82234-a9fe-4943-a2bc-7138e4f02949,194ff4a4-bc86-4a35-978c-e71684f8369d,4
87985def-c4ef-498c-8592-716477ede3d5,ffc8938c-3717-46c5-bd3c-05caf61cbef7,1
87985def-c4ef-498c-8592-716477ede3d5,4d941e6a-ba1f-4237-8429-27c0bda34909,20
87985def-c4ef-498c-8592-716477ede3d5,9493acaa-7599-4322-8eea-8aacbd8708a3,4
87985def-c4ef-498c-8592-716477ede3d5,c6387e20-a924-4c96-88bb-b1d8996019a9,4
49eb2281-8c76-481a-98fa-71b69a145e5c,50a6843c-cec0-4fc8-ba03-c887aa8c5611,2
336ec9cb-deb7-4ee4-897a-73a8941b93f0,aae529c5-b2b8-4da0-937e-51ee4bfda549,40
336ec9cb-deb7-4ee4-897a-73a8941b93f0,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,40
336ec9cb-deb7-4ee4-897a-73a8941b93f0,c30349c5-ed03-4b87-8bb5-9dd4dc9e8eb1,20
336ec9cb-deb7-4ee4-897a-73a8941b93f0,c6387e20-a924-4c96-88bb-b1d8996019a9,40
4adbff03-ff99-48ce-ac89-73e284fff179,851d844d-665d-43c7-a1db-0520217763a4,6
4adbff03-ff99-48ce-ac89-73e284fff179,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,10
4adbff03-ff99-48ce-ac89-73e284fff179,36414df4-a4bf-4b8c-9743-9232a1cc91e7,20
4adbff03-ff99-48ce-ac89-73e284fff179,3f3c2f5d-820a-4d31-9585-e4ffb9212c2b,6
81d618d3-da71-403d-9fd0-742a3e1ec12f,851d844d-665d-43c7-a1db-0520217763a4,5
81d618d3-da71-403d-9fd0-742a3e1ec12f,74565519-368f-4ceb-86a2-9dc508f35941,10
81d618d3-da71-403d-9fd0-742a3e1ec12f,fb59bf6c-d918-4346-8ab2-d619b79e9875,10
3f43d568-a55a-495c-a453-75aeb37f1361,9f06b031-85cd-45d1-9b7b-46b382d63f9a,1
3f43d568-a55a-495c-a453-75aeb37f1361,bcd182d6-9b29-468e-863c-a86260afe024,2
3f43d568-a55a-495c-a453-75aeb37f1361,c6387e20-a924-4c96-88bb-b1d8996019a9,1
bfca28ea-88b2-46cb-9296-7961179cdfaf,ffc8938c-3717-46c5-bd3c-05caf61cbef7,3
bfca28ea-88b2-46cb-9296-7961179cdfaf,7449d1a0-247a-4be4-a747-283bfddee9f3,2
bfca28ea-88b2-46cb-9296-7961179cdfaf,314b6f92-180c-499f-8970-a4e19a60fefd,6
430a99d6-ea15-4f9c-8018-7a791ef3136a,36414df4-a4bf-4b8c-9743-9232a1cc91e7,4
430a99d6-ea15-4f9c-8018-7a791ef3136a,bcd182d6-9b29-468e-863c-a86260afe024,8
430a99d6-ea15-4f9c-8018-7a791ef3136a,194ff4a4-bc86-4a35-978c-e71684f8369d,4
f27bb414-17a5-42a9-8244-7a83b0dcc987,61883981-e6db-4222-9848-a47e4d8a9a42,3
f27bb414-17a5-42a9-8244-7a83b0dcc987,62cc02dd-abd9-4df7-9031-ce1c7860e163,1
8cabd80c-9588-4361-9368-7b2986037925,bcd182d6-9b29-468e-863c-a86260afe024,3
a4f3f877-3c74-40df-bc40-829f8ac12c42,72aa5a70-d7eb-4fbc-aa57-5c1f7ed3a570,1
a4f3f877-3c74-40df-bc40-829f8ac12c42,36414df4-a4bf-4b8c-9743-9232a1cc91e7,3
7700a7a8-16d5-44fd-b36d-83192a78ba79,e56e407e-4274-41ab-a553-1a8f2d1db525,1
7700a7a8-16d5-44fd-b36d-83192a78ba79,c30349c5-ed03-4b87-8bb5-9dd4dc9e8eb1,1
7700a7a8-16d5-44fd-b36d-83192a78ba79,c6387e20-a924-4c96-88bb-b1d8996019a9,1
7700a7a8-16d5-44fd-b36d-83192a78ba79,7841008f-ec48-47db-b94b-f45e9d43bd10,1
b51c6490-b028-46bf-84de-834c90257eb7,ffc8938c-3717-46c5-bd3c-05caf61cbef7,2
b51c6490-b028-46bf-84de-834c90257eb7,4d941e6a-ba1f-4237-8429-27c0bda34909,1
b51c6490-b028-46bf-84de-834c90257eb7,e761c6ea-0346-4f97-ad8b-42986696d7ce,8
b51c6490-b028-46bf-84de-834c90257eb7,075884f2-cd9c-48f3-9e72-c60b1843af92,1
